,time,season,week_day,inversion_high200,inversion_high400,inversion_high600
11685,22,9,3,1.0,1.0,1.0
11686,22,9,3,1.0,0.0,0.0
11687,22,9,3,1.0,0.0,0.0
11688,22,9,3,1.0,0.0,0.0
11689,22,9,3,1.0,0.0,0.0
11690,22,10,3,1.0,0.0,0.0
11691,22,10,3,0.0,0.0,0.0
11692,22,10,3,1.0,0.0,0.0
11693,22,10,3,1.0,0.0,0.0
11694,22,10,3,0.0,0.0,0.0
11695,22,10,3,1.0,0.0,0.0
11696,22,10,3,1.0,0.0,0.0
11697,22,10,3,0.0,0.0,0.0
11698,22,10,3,1.0,0.0,0.0
11699,22,10,3,1.0,0.0,0.0
11700,22,10,3,0.0,0.0,0.0
11701,22,10,3,1.0,0.0,0.0
11702,22,10,3,1.0,0.0,0.0
11703,22,10,3,0.0,0.0,0.0
11704,22,10,3,1.0,0.0,0.0
11705,22,10,3,1.0,0.0,0.0
11706,22,10,3,0.0,0.0,0.0
11707,22,10,3,1.0,0.0,0.0
11708,22,10,3,1.0,0.0,0.0
11709,22,10,3,0.0,0.0,0.0
11710,22,10,3,1.0,0.0,0.0
11711,22,10,3,1.0,0.0,0.0
11712,22,10,3,0.0,0.0,0.0
11713,22,10,3,1.0,0.0,0.0
11714,22,10,3,1.0,0.0,0.0
11715,22,10,3,0.0,0.0,0.0
11716,22,10,3,1.0,0.0,0.0
11717,22,10,3,1.0,0.0,0.0
11718,22,10,3,0.0,0.0,0.0
11719,22,10,3,1.0,0.0,0.0
11720,22,11,3,1.0,0.0,0.0
11721,22,11,3,1.0,0.0,0.0
11722,22,11,3,0.0,1.0,1.0
11723,22,11,3,0.0,0.0,0.0
11724,22,11,3,1.0,0.0,0.0
11725,22,11,3,1.0,0.0,0.0
11726,22,11,3,0.0,1.0,1.0
11727,22,11,3,0.0,0.0,0.0
11728,22,11,3,1.0,0.0,0.0
11729,22,11,3,1.0,0.0,0.0
11730,22,11,3,0.0,1.0,1.0
11731,22,11,3,0.0,0.0,0.0
11732,22,11,3,1.0,0.0,0.0
11733,22,11,3,1.0,0.0,0.0
11734,22,11,3,0.0,1.0,1.0
11735,22,11,3,0.0,0.0,0.0
11736,22,11,3,1.0,0.0,0.0
11737,22,11,3,1.0,0.0,0.0
11738,22,11,3,0.0,1.0,1.0
11739,22,11,3,0.0,0.0,0.0
11740,22,11,3,1.0,0.0,0.0
11741,22,11,3,1.0,0.0,0.0
11742,22,11,3,0.0,1.0,1.0
11743,22,11,3,0.0,0.0,0.0
11744,22,11,3,1.0,0.0,0.0
11745,22,11,3,1.0,0.0,0.0
11746,22,11,3,0.0,1.0,1.0
11747,22,11,3,0.0,0.0,0.0
11748,22,11,3,1.0,0.0,0.0
11749,22,11,3,1.0,0.0,0.0
11750,22,11,3,0.0,1.0,1.0
11751,22,11,3,0.0,0.0,0.0
11752,22,11,3,1.0,0.0,0.0
11753,22,11,3,1.0,0.0,0.0
11754,22,11,3,0.0,1.0,1.0
11755,22,11,3,0.0,0.0,0.0
11756,22,11,3,1.0,0.0,0.0
11757,22,11,3,1.0,0.0,0.0
11758,22,11,3,0.0,1.0,1.0
11759,22,11,3,0.0,0.0,0.0
11760,22,12,3,0.0,0.0,1.0
11761,22,12,3,1.0,0.0,0.0
11762,22,12,3,0.0,1.0,1.0
11763,22,12,3,0.0,1.0,1.0
11764,22,12,3,0.0,1.0,1.0
11765,22,12,3,0.0,0.0,1.0
11766,22,12,3,1.0,0.0,0.0
11767,22,12,3,0.0,1.0,1.0
11768,22,12,3,0.0,1.0,1.0
11769,22,12,3,0.0,1.0,1.0
11770,22,12,3,0.0,0.0,1.0
11771,22,12,3,1.0,0.0,0.0
11772,22,12,3,0.0,1.0,1.0
11773,22,12,3,0.0,1.0,1.0
11774,22,12,3,0.0,1.0,1.0
11775,22,12,3,0.0,0.0,1.0
11776,22,12,3,1.0,0.0,0.0
11777,22,12,3,0.0,1.0,1.0
11778,22,12,3,0.0,1.0,1.0
11779,22,12,3,0.0,1.0,1.0
11780,22,12,3,0.0,0.0,1.0
11781,22,12,3,1.0,0.0,0.0
11782,22,12,3,0.0,1.0,1.0
11783,22,12,3,0.0,1.0,1.0
11784,22,12,3,0.0,1.0,1.0
11785,22,12,3,0.0,0.0,1.0
11786,22,12,3,1.0,0.0,0.0
11787,22,12,3,0.0,1.0,1.0
11788,22,12,3,0.0,1.0,1.0
11789,22,12,3,0.0,1.0,1.0
11790,22,12,3,0.0,0.0,1.0
11791,22,12,3,1.0,0.0,0.0
11792,22,12,3,0.0,1.0,1.0
11793,22,12,3,0.0,1.0,1.0
11794,22,12,3,0.0,1.0,1.0
11795,22,12,3,0.0,0.0,1.0
11796,22,12,3,1.0,0.0,0.0
11797,22,12,3,0.0,1.0,1.0
11798,22,12,3,0.0,1.0,1.0
11799,22,12,3,0.0,1.0,1.0
11800,22,12,3,0.0,0.0,1.0
11801,22,12,3,1.0,0.0,0.0
11802,22,12,3,0.0,1.0,1.0
11803,22,12,3,0.0,1.0,1.0
11804,22,12,3,0.0,1.0,1.0
11805,22,12,3,0.0,0.0,1.0
11806,22,12,3,1.0,0.0,0.0
11807,22,12,3,0.0,1.0,1.0
11808,22,12,3,0.0,1.0,1.0
11809,22,12,3,0.0,1.0,1.0
11810,23,1,3,0.0,0.0,0.0
11811,23,1,3,1.0,0.0,1.0
11812,23,1,3,1.0,0.0,0.0
11813,23,1,3,1.0,0.0,1.0
11814,23,1,3,1.0,0.0,0.0
11815,23,1,3,0.0,0.0,0.0
11816,23,1,3,1.0,0.0,1.0
11817,23,1,3,1.0,0.0,0.0
11818,23,1,3,1.0,0.0,1.0
11819,23,1,3,1.0,0.0,0.0
11820,23,1,3,0.0,0.0,0.0
11821,23,1,3,1.0,0.0,1.0
11822,23,1,3,1.0,0.0,0.0
11823,23,1,3,1.0,0.0,1.0
11824,23,1,3,1.0,0.0,0.0
11825,23,1,3,0.0,0.0,0.0
11826,23,1,3,1.0,0.0,1.0
11827,23,1,3,1.0,0.0,0.0
11828,23,1,3,1.0,0.0,1.0
11829,23,1,3,1.0,0.0,0.0
11830,23,1,3,0.0,0.0,0.0
11831,23,1,3,1.0,0.0,1.0
11832,23,1,3,1.0,0.0,0.0
11833,23,1,3,1.0,0.0,1.0
11834,23,1,3,1.0,0.0,0.0
11835,23,1,3,0.0,0.0,0.0
11836,23,1,3,1.0,0.0,1.0
11837,23,1,3,1.0,0.0,0.0
11838,23,1,3,1.0,0.0,1.0
11839,23,1,3,1.0,0.0,0.0
11840,23,1,3,0.0,0.0,0.0
11841,23,1,3,1.0,0.0,1.0
11842,23,1,3,1.0,0.0,0.0
11843,23,1,3,1.0,0.0,1.0
11844,23,1,3,1.0,0.0,0.0
11845,23,1,3,0.0,0.0,0.0
11846,23,1,3,1.0,0.0,1.0
11847,23,1,3,1.0,0.0,0.0
11848,23,1,3,1.0,0.0,1.0
11849,23,1,3,1.0,0.0,0.0
11850,23,1,3,0.0,0.0,0.0
11851,23,1,3,1.0,0.0,1.0
11852,23,1,3,1.0,0.0,0.0
11853,23,1,3,1.0,0.0,1.0
11854,23,1,3,1.0,0.0,0.0
11855,23,1,3,0.0,0.0,0.0
11856,23,1,3,1.0,0.0,1.0
11857,23,1,3,1.0,0.0,0.0
11858,23,1,3,1.0,0.0,1.0
11859,23,1,3,1.0,0.0,0.0
11860,23,2,3,1.0,0.0,0.0
11861,23,2,3,1.0,0.0,0.0
11862,23,2,3,1.0,0.0,0.0
11863,23,2,3,0.0,1.0,1.0
11864,23,2,3,1.0,0.0,0.0
11865,23,2,3,1.0,0.0,0.0
11866,23,2,3,1.0,0.0,0.0
11867,23,2,3,0.0,1.0,1.0
11868,23,2,3,1.0,0.0,0.0
11869,23,2,3,1.0,0.0,0.0
11870,23,2,3,1.0,0.0,0.0
11871,23,2,3,0.0,1.0,1.0
11872,23,2,3,1.0,0.0,0.0
11873,23,2,3,1.0,0.0,0.0
11874,23,2,3,1.0,0.0,0.0
11875,23,2,3,0.0,1.0,1.0
11876,23,2,3,1.0,0.0,0.0
11877,23,2,3,1.0,0.0,0.0
11878,23,2,3,1.0,0.0,0.0
11879,23,2,3,0.0,1.0,1.0
11880,23,2,3,1.0,0.0,0.0
11881,23,2,3,1.0,0.0,0.0
11882,23,2,3,1.0,0.0,0.0
11883,23,2,3,0.0,1.0,1.0
11884,23,2,3,1.0,0.0,0.0
11885,23,2,3,1.0,0.0,0.0
11886,23,2,3,1.0,0.0,0.0
11887,23,2,3,0.0,1.0,1.0
11888,23,2,3,1.0,0.0,0.0
11889,23,2,3,1.0,0.0,0.0
11890,23,2,3,1.0,0.0,0.0
11891,23,2,3,0.0,1.0,1.0
11892,23,2,3,1.0,0.0,0.0
11893,23,2,3,1.0,0.0,0.0
11894,23,2,3,1.0,0.0,0.0
11895,23,2,3,0.0,1.0,1.0
11896,23,2,3,1.0,0.0,0.0
11897,23,2,3,1.0,0.0,0.0
11898,23,2,3,1.0,0.0,0.0
11899,23,2,3,0.0,1.0,1.0
11900,23,3,3,1.0,0.0,0.0
11901,23,3,3,1.0,0.0,1.0
11902,23,3,3,1.0,0.0,0.0
11903,23,3,3,1.0,0.0,0.0
11904,23,3,3,1.0,0.0,0.0
11905,23,3,3,1.0,0.0,1.0
11906,23,3,3,1.0,0.0,0.0
11907,23,3,3,1.0,0.0,0.0
11908,23,3,3,1.0,0.0,0.0
11909,23,3,3,1.0,0.0,1.0
11910,23,3,3,1.0,0.0,0.0
11911,23,3,3,1.0,0.0,0.0
11912,23,3,3,1.0,0.0,0.0
11913,23,3,3,1.0,0.0,1.0
11914,23,3,3,1.0,0.0,0.0
11915,23,3,3,1.0,0.0,0.0
11916,23,3,3,1.0,0.0,0.0
11917,23,3,3,1.0,0.0,1.0
11918,23,3,3,1.0,0.0,0.0
11919,23,3,3,1.0,0.0,0.0
11920,23,3,3,1.0,0.0,0.0
11921,23,3,3,1.0,0.0,1.0
11922,23,3,3,1.0,0.0,0.0
11923,23,3,3,1.0,0.0,0.0
11924,23,3,3,1.0,0.0,0.0
11925,23,3,3,1.0,0.0,1.0
11926,23,3,3,1.0,0.0,0.0
11927,23,3,3,1.0,0.0,0.0
11928,23,3,3,1.0,0.0,0.0
11929,23,3,3,1.0,0.0,1.0
11930,23,3,3,1.0,0.0,0.0
11931,23,3,3,1.0,0.0,0.0
11932,23,3,3,1.0,0.0,0.0
11933,23,3,3,1.0,0.0,1.0
11934,23,3,3,1.0,0.0,0.0
11935,23,3,3,1.0,0.0,0.0
11936,23,3,3,1.0,0.0,0.0
11937,23,3,3,1.0,0.0,1.0
11938,23,3,3,1.0,0.0,0.0
11939,23,3,3,1.0,0.0,0.0
11940,23,4,3,1.0,0.0,0.0
11941,23,4,3,1.0,0.0,0.0
11942,23,4,3,1.0,0.0,0.0
11943,23,4,3,1.0,0.0,0.0
11944,23,4,3,1.0,0.0,0.0
11945,23,4,3,1.0,0.0,0.0
11946,23,4,3,1.0,0.0,0.0
11947,23,4,3,1.0,0.0,0.0
11948,23,4,3,1.0,0.0,0.0
11949,23,4,3,1.0,0.0,0.0
11950,23,4,3,1.0,0.0,0.0
11951,23,4,3,1.0,0.0,0.0
11952,23,4,3,1.0,0.0,0.0
11953,23,4,3,1.0,0.0,0.0
11954,23,4,3,1.0,0.0,0.0
11955,23,4,3,1.0,0.0,0.0
11956,23,4,3,1.0,0.0,0.0
11957,23,4,3,1.0,0.0,0.0
11958,23,4,3,1.0,0.0,0.0
11959,23,4,3,1.0,0.0,0.0
11960,23,4,3,1.0,0.0,0.0
11961,23,4,3,1.0,0.0,0.0
11962,23,4,3,1.0,0.0,0.0
11963,23,4,3,1.0,0.0,0.0
11964,23,4,3,1.0,0.0,0.0
11965,23,4,3,1.0,0.0,0.0
11966,23,4,3,1.0,0.0,0.0
11967,23,4,3,1.0,0.0,0.0
11968,23,4,3,1.0,0.0,0.0
11969,23,4,3,1.0,0.0,0.0
11970,23,4,3,1.0,0.0,0.0
11971,23,4,3,1.0,0.0,0.0
11972,23,4,3,1.0,0.0,0.0
11973,23,4,3,1.0,0.0,0.0
11974,23,4,3,1.0,0.0,0.0
11975,23,4,3,1.0,0.0,0.0
11976,23,4,3,1.0,0.0,0.0
11977,23,4,3,1.0,0.0,0.0
11978,23,4,3,1.0,0.0,0.0
11979,23,4,3,1.0,0.0,0.0
11980,23,4,3,1.0,0.0,0.0
11981,23,4,3,1.0,0.0,0.0
11982,23,4,3,1.0,0.0,0.0
11983,23,4,3,1.0,0.0,0.0
11984,23,4,3,1.0,0.0,0.0
11985,23,4,3,1.0,0.0,0.0
11986,23,4,3,1.0,0.0,0.0
11987,23,4,3,1.0,0.0,0.0
11988,23,4,3,1.0,0.0,0.0
11989,23,4,3,1.0,0.0,0.0
11990,23,5,3,1.0,0.0,0.0
11991,23,5,3,1.0,0.0,0.0
11992,23,5,3,1.0,0.0,0.0
11993,23,5,3,1.0,0.0,0.0
11994,23,5,3,1.0,0.0,0.0
11995,23,5,3,1.0,0.0,0.0
11996,23,5,3,1.0,0.0,0.0
11997,23,5,3,1.0,0.0,0.0
11998,23,5,3,1.0,0.0,0.0
11999,23,5,3,1.0,0.0,0.0
12000,23,5,3,1.0,0.0,0.0
12001,23,5,3,1.0,0.0,0.0
12002,23,5,3,1.0,0.0,0.0
12003,23,5,3,1.0,0.0,0.0
12004,23,5,3,1.0,0.0,0.0
12005,23,5,3,1.0,0.0,0.0
12006,23,5,3,1.0,0.0,0.0
12007,23,5,3,1.0,0.0,0.0
12008,23,5,3,1.0,0.0,0.0
12009,23,5,3,1.0,0.0,0.0
12010,23,5,3,1.0,0.0,0.0
12011,23,5,3,1.0,0.0,0.0
12012,23,5,3,1.0,0.0,0.0
12013,23,5,3,1.0,0.0,0.0
12014,23,5,3,1.0,0.0,0.0
12015,23,5,3,1.0,0.0,0.0
12016,23,5,3,1.0,0.0,0.0
12017,23,5,3,1.0,0.0,0.0
12018,23,5,3,1.0,0.0,0.0
12019,23,5,3,1.0,0.0,0.0
12020,23,5,3,1.0,0.0,0.0
12021,23,5,3,1.0,0.0,0.0
12022,23,5,3,1.0,0.0,0.0
12023,23,5,3,1.0,0.0,0.0
12024,23,5,3,1.0,0.0,0.0
12025,23,5,3,1.0,0.0,0.0
12026,23,5,3,1.0,0.0,0.0
12027,23,5,3,1.0,0.0,0.0
12028,23,5,3,1.0,0.0,0.0
12029,23,5,3,1.0,0.0,0.0
12030,23,6,3,1.0,0.0,0.0
12031,23,6,3,1.0,0.0,0.0
12032,23,6,3,1.0,0.0,0.0
12033,23,6,3,1.0,0.0,0.0
12034,23,6,3,1.0,0.0,0.0
12035,23,6,3,1.0,0.0,0.0
12036,23,6,3,1.0,0.0,0.0
12037,23,6,3,1.0,0.0,0.0
12038,23,6,3,1.0,0.0,0.0
12039,23,6,3,1.0,0.0,0.0
12040,23,6,3,1.0,0.0,0.0
12041,23,6,3,1.0,0.0,0.0
12042,23,6,3,1.0,0.0,0.0
12043,23,6,3,1.0,0.0,0.0
12044,23,6,3,1.0,0.0,0.0
12045,23,6,3,1.0,0.0,0.0
12046,23,6,3,1.0,0.0,0.0
12047,23,6,3,1.0,0.0,0.0
12048,23,6,3,1.0,0.0,0.0
12049,23,6,3,1.0,0.0,0.0
12050,23,6,3,1.0,0.0,0.0
12051,23,6,3,1.0,0.0,0.0
12052,23,6,3,1.0,0.0,0.0
12053,23,6,3,1.0,0.0,0.0
12054,23,6,3,1.0,0.0,0.0
12055,23,6,3,1.0,0.0,0.0
12056,23,6,3,1.0,0.0,0.0
12057,23,6,3,1.0,0.0,0.0
12058,23,6,3,1.0,0.0,0.0
12059,23,6,3,1.0,0.0,0.0
12060,23,6,3,1.0,0.0,0.0
12061,23,6,3,1.0,0.0,0.0
12062,23,6,3,1.0,0.0,0.0
12063,23,6,3,1.0,0.0,0.0
12064,23,6,3,1.0,0.0,0.0
12065,23,6,3,1.0,0.0,0.0
12066,23,6,3,1.0,0.0,0.0
12067,23,6,3,1.0,0.0,0.0
12068,23,6,3,1.0,0.0,0.0
12069,23,6,3,1.0,0.0,0.0
12070,23,7,3,1.0,0.0,0.0
12071,23,7,3,0.0,0.0,0.0
12072,23,7,3,1.0,0.0,0.0
12073,23,7,3,1.0,0.0,0.0
12074,23,7,3,1.0,0.0,0.0
12075,23,7,3,1.0,0.0,0.0
12076,23,7,3,0.0,0.0,0.0
12077,23,7,3,1.0,0.0,0.0
12078,23,7,3,1.0,0.0,0.0
12079,23,7,3,1.0,0.0,0.0
12080,23,7,3,1.0,0.0,0.0
12081,23,7,3,0.0,0.0,0.0
12082,23,7,3,1.0,0.0,0.0
12083,23,7,3,1.0,0.0,0.0
12084,23,7,3,1.0,0.0,0.0
12085,23,7,3,1.0,0.0,0.0
12086,23,7,3,0.0,0.0,0.0
12087,23,7,3,1.0,0.0,0.0
12088,23,7,3,1.0,0.0,0.0
12089,23,7,3,1.0,0.0,0.0
12090,23,7,3,1.0,0.0,0.0
12091,23,7,3,0.0,0.0,0.0
12092,23,7,3,1.0,0.0,0.0
12093,23,7,3,1.0,0.0,0.0
12094,23,7,3,1.0,0.0,0.0
12095,23,7,3,1.0,0.0,0.0
12096,23,7,3,0.0,0.0,0.0
12097,23,7,3,1.0,0.0,0.0
12098,23,7,3,1.0,0.0,0.0
12099,23,7,3,1.0,0.0,0.0
12100,23,7,3,1.0,0.0,0.0
12101,23,7,3,0.0,0.0,0.0
12102,23,7,3,1.0,0.0,0.0
12103,23,7,3,1.0,0.0,0.0
12104,23,7,3,1.0,0.0,0.0
12105,23,7,3,1.0,0.0,0.0
12106,23,7,3,0.0,0.0,0.0
12107,23,7,3,1.0,0.0,0.0
12108,23,7,3,1.0,0.0,0.0
12109,23,7,3,1.0,0.0,0.0
12110,23,7,3,1.0,0.0,0.0
12111,23,7,3,0.0,0.0,0.0
12112,23,7,3,1.0,0.0,0.0
12113,23,7,3,1.0,0.0,0.0
12114,23,7,3,1.0,0.0,0.0
12115,23,7,3,1.0,0.0,0.0
12116,23,7,3,0.0,0.0,0.0
12117,23,7,3,1.0,0.0,0.0
12118,23,7,3,1.0,0.0,0.0
12119,23,7,3,1.0,0.0,0.0
12120,23,8,3,1.0,0.0,0.0
12121,23,8,3,1.0,0.0,0.0
12122,23,8,3,1.0,0.0,0.0
12123,23,8,3,1.0,1.0,1.0
12124,23,8,3,1.0,0.0,0.0
12125,23,8,3,1.0,0.0,0.0
12126,23,8,3,1.0,0.0,0.0
12127,23,8,3,1.0,1.0,1.0
12128,23,8,3,1.0,0.0,0.0
12129,23,8,3,1.0,0.0,0.0
12130,23,8,3,1.0,0.0,0.0
12131,23,8,3,1.0,1.0,1.0
12132,23,8,3,1.0,0.0,0.0
12133,23,8,3,1.0,0.0,0.0
12134,23,8,3,1.0,0.0,0.0
12135,23,8,3,1.0,1.0,1.0
12136,23,8,3,1.0,0.0,0.0
12137,23,8,3,1.0,0.0,0.0
12138,23,8,3,1.0,0.0,0.0
12139,23,8,3,1.0,1.0,1.0
12140,23,8,3,1.0,0.0,0.0
12141,23,8,3,1.0,0.0,0.0
12142,23,8,3,1.0,0.0,0.0
12143,23,8,3,1.0,1.0,1.0
12144,23,8,3,1.0,0.0,0.0
12145,23,8,3,1.0,0.0,0.0
12146,23,8,3,1.0,0.0,0.0
12147,23,8,3,1.0,1.0,1.0
12148,23,8,3,1.0,0.0,0.0
12149,23,8,3,1.0,0.0,0.0
12150,23,8,3,1.0,0.0,0.0
12151,23,8,3,1.0,1.0,1.0
12152,23,8,3,1.0,0.0,0.0
12153,23,8,3,1.0,0.0,0.0
12154,23,8,3,1.0,0.0,0.0
12155,23,8,3,1.0,1.0,1.0
12156,23,8,3,1.0,0.0,0.0
12157,23,8,3,1.0,0.0,0.0
12158,23,8,3,1.0,0.0,0.0
12159,23,8,3,1.0,1.0,1.0
12160,23,9,3,1.0,1.0,1.0
12161,23,9,3,1.0,0.0,0.0
12162,23,9,3,1.0,0.0,0.0
12163,23,9,3,1.0,0.0,0.0
12164,23,9,3,1.0,0.0,0.0
12165,23,9,3,1.0,1.0,1.0
12166,23,9,3,1.0,0.0,0.0
12167,23,9,3,1.0,0.0,0.0
12168,23,9,3,1.0,0.0,0.0
12169,23,9,3,1.0,0.0,0.0
12170,23,9,3,1.0,1.0,1.0
12171,23,9,3,1.0,0.0,0.0
12172,23,9,3,1.0,0.0,0.0
12173,23,9,3,1.0,0.0,0.0
12174,23,9,3,1.0,0.0,0.0
12175,23,9,3,1.0,1.0,1.0
12176,23,9,3,1.0,0.0,0.0
12177,23,9,3,1.0,0.0,0.0
12178,23,9,3,1.0,0.0,0.0
12179,23,9,3,1.0,0.0,0.0
12180,23,9,3,1.0,1.0,1.0
12181,23,9,3,1.0,0.0,0.0
12182,23,9,3,1.0,0.0,0.0
12183,23,9,3,1.0,0.0,0.0
12184,23,9,3,1.0,0.0,0.0
12185,23,9,3,1.0,1.0,1.0
12186,23,9,3,1.0,0.0,0.0
12187,23,9,3,1.0,0.0,0.0
12188,23,9,3,1.0,0.0,0.0
12189,23,9,3,1.0,0.0,0.0
12190,23,9,3,1.0,1.0,1.0
12191,23,9,3,1.0,0.0,0.0
12192,23,9,3,1.0,0.0,0.0
12193,23,9,3,1.0,0.0,0.0
12194,23,9,3,1.0,0.0,0.0
12195,23,9,3,1.0,1.0,1.0
12196,23,9,3,1.0,0.0,0.0
12197,23,9,3,1.0,0.0,0.0
12198,23,9,3,1.0,0.0,0.0
12199,23,9,3,1.0,0.0,0.0
12200,23,9,3,1.0,1.0,1.0
12201,23,9,3,1.0,0.0,0.0
12202,23,9,3,1.0,0.0,0.0
12203,23,9,3,1.0,0.0,0.0
12204,23,9,3,1.0,0.0,0.0
12205,23,9,3,1.0,1.0,1.0
12206,23,9,3,1.0,0.0,0.0
12207,23,9,3,1.0,0.0,0.0
12208,23,9,3,1.0,0.0,0.0
12209,23,9,3,1.0,0.0,0.0
12210,23,10,3,1.0,0.0,0.0
12211,23,10,3,0.0,0.0,0.0
12212,23,10,3,1.0,0.0,0.0
12213,23,10,3,1.0,0.0,0.0
12214,23,10,3,0.0,0.0,0.0
12215,23,10,3,1.0,0.0,0.0
12216,23,10,3,1.0,0.0,0.0
12217,23,10,3,0.0,0.0,0.0
12218,23,10,3,1.0,0.0,0.0
12219,23,10,3,1.0,0.0,0.0
12220,23,10,3,0.0,0.0,0.0
12221,23,10,3,1.0,0.0,0.0
12222,23,10,3,1.0,0.0,0.0
12223,23,10,3,0.0,0.0,0.0
12224,23,10,3,1.0,0.0,0.0
12225,23,10,3,1.0,0.0,0.0
12226,23,10,3,0.0,0.0,0.0
12227,23,10,3,1.0,0.0,0.0
12228,23,10,3,1.0,0.0,0.0
12229,23,10,3,0.0,0.0,0.0
12230,23,10,3,1.0,0.0,0.0
12231,23,10,3,1.0,0.0,0.0
12232,23,10,3,0.0,0.0,0.0
12233,23,10,3,1.0,0.0,0.0
12234,23,10,3,1.0,0.0,0.0
12235,23,10,3,0.0,0.0,0.0
12236,23,10,3,1.0,0.0,0.0
12237,23,10,3,1.0,0.0,0.0
12238,23,10,3,0.0,0.0,0.0
12239,23,10,3,1.0,0.0,0.0
12240,23,11,3,1.0,0.0,0.0
12241,23,11,3,1.0,0.0,0.0
12242,23,11,3,0.0,1.0,1.0
12243,23,11,3,0.0,0.0,0.0
12244,23,11,3,1.0,0.0,0.0
12245,23,11,3,1.0,0.0,0.0
12246,23,11,3,0.0,1.0,1.0
12247,23,11,3,0.0,0.0,0.0
12248,23,11,3,1.0,0.0,0.0
12249,23,11,3,1.0,0.0,0.0
12250,23,11,3,0.0,1.0,1.0
12251,23,11,3,0.0,0.0,0.0
12252,23,11,3,1.0,0.0,0.0
12253,23,11,3,1.0,0.0,0.0
12254,23,11,3,0.0,1.0,1.0
12255,23,11,3,0.0,0.0,0.0
12256,23,11,3,1.0,0.0,0.0
12257,23,11,3,1.0,0.0,0.0
12258,23,11,3,0.0,1.0,1.0
12259,23,11,3,0.0,0.0,0.0
12260,23,11,3,1.0,0.0,0.0
12261,23,11,3,1.0,0.0,0.0
12262,23,11,3,0.0,1.0,1.0
12263,23,11,3,0.0,0.0,0.0
12264,23,11,3,1.0,0.0,0.0
12265,23,11,3,1.0,0.0,0.0
12266,23,11,3,0.0,1.0,1.0
12267,23,11,3,0.0,0.0,0.0
12268,23,11,3,1.0,0.0,0.0
12269,23,11,3,1.0,0.0,0.0
12270,23,11,3,0.0,1.0,1.0
12271,23,11,3,0.0,0.0,0.0
12272,23,11,3,1.0,0.0,0.0
12273,23,11,3,1.0,0.0,0.0
12274,23,11,3,0.0,1.0,1.0
12275,23,11,3,0.0,0.0,0.0
12276,23,11,3,1.0,0.0,0.0
12277,23,11,3,1.0,0.0,0.0
12278,23,11,3,0.0,1.0,1.0
12279,23,11,3,0.0,0.0,0.0
12280,23,12,3,0.0,0.0,1.0
12281,23,12,3,1.0,0.0,0.0
12282,23,12,3,0.0,1.0,1.0
12283,23,12,3,0.0,1.0,1.0
12284,23,12,3,0.0,1.0,1.0
12285,23,12,3,0.0,0.0,1.0
12286,23,12,3,1.0,0.0,0.0
12287,23,12,3,0.0,1.0,1.0
12288,23,12,3,0.0,1.0,1.0
12289,23,12,3,0.0,1.0,1.0
12290,23,12,3,0.0,0.0,1.0
12291,23,12,3,1.0,0.0,0.0
12292,23,12,3,0.0,1.0,1.0
12293,23,12,3,0.0,1.0,1.0
12294,23,12,3,0.0,1.0,1.0
12295,23,12,3,0.0,0.0,1.0
12296,23,12,3,1.0,0.0,0.0
12297,23,12,3,0.0,1.0,1.0
12298,23,12,3,0.0,1.0,1.0
12299,23,12,3,0.0,1.0,1.0
12300,23,12,3,0.0,0.0,1.0
12301,23,12,3,1.0,0.0,0.0
12302,23,12,3,0.0,1.0,1.0
12303,23,12,3,0.0,1.0,1.0
12304,23,12,3,0.0,1.0,1.0
12305,23,12,3,0.0,0.0,1.0
12306,23,12,3,1.0,0.0,0.0
12307,23,12,3,0.0,1.0,1.0
12308,23,12,3,0.0,1.0,1.0
12309,23,12,3,0.0,1.0,1.0
12310,23,12,3,0.0,0.0,1.0
12311,23,12,3,1.0,0.0,0.0
12312,23,12,3,0.0,1.0,1.0
12313,23,12,3,0.0,1.0,1.0
12314,23,12,3,0.0,1.0,1.0
12315,23,12,3,0.0,0.0,1.0
12316,23,12,3,1.0,0.0,0.0
12317,23,12,3,0.0,1.0,1.0
12318,23,12,3,0.0,1.0,1.0
12319,23,12,3,0.0,1.0,1.0
12320,23,12,3,0.0,0.0,1.0
12321,23,12,3,1.0,0.0,0.0
12322,23,12,3,0.0,1.0,1.0
12323,23,12,3,0.0,1.0,1.0
12324,23,12,3,0.0,1.0,1.0
12325,23,12,3,0.0,0.0,1.0
12326,23,12,3,1.0,0.0,0.0
12327,23,12,3,0.0,1.0,1.0
12328,23,12,3,0.0,1.0,1.0
12329,23,12,3,0.0,1.0,1.0
12330,0,1,1,1.0,0.0,0.0
12331,0,1,1,1.0,0.0,0.0
12332,0,1,1,1.0,0.0,0.0
12333,0,1,1,1.0,0.0,0.0
12334,0,1,1,1.0,0.0,0.0
12335,0,1,1,1.0,0.0,0.0
12336,0,1,1,1.0,0.0,0.0
12337,0,1,1,1.0,0.0,0.0
12338,0,1,1,1.0,0.0,0.0
12339,0,1,1,1.0,0.0,0.0
12340,0,1,1,1.0,0.0,0.0
12341,0,1,1,1.0,0.0,0.0
12342,0,1,1,1.0,0.0,0.0
12343,0,1,1,1.0,0.0,0.0
12344,0,1,1,1.0,0.0,0.0
12345,0,1,1,1.0,0.0,0.0
12346,0,1,1,1.0,0.0,0.0
12347,0,1,1,1.0,0.0,0.0
12348,0,1,1,1.0,0.0,0.0
12349,0,1,1,1.0,0.0,0.0
